entryType,eventId,note,accountCode,relatedEntryId,amount_cents,payoutSplitId,credit_cents,codeFlux,stripeEventId,recipientUserId,codeComptable,createdAt,stripeRef,debit_cents,currency,payerUserId,debitCredit,id,created_date,updated_date,created_by_id,created_by,is_sample
"tax_collected","69f615b84b21070e1ca0f945","TVQ 9.975% sur commission — 0.40$","tvq_payable","","40","","40","ANA-TAXE","","","4420","2026-05-07T13:24:15.861Z","pi_3TURuIChRZW5v2uy12PUE2V5","0","CAD","69f2739b8a9489588db01d2c","credit","69fc928061ef5ad2e19bf914","2026-05-07T13:24:16.708000","2026-05-07T13:24:16.708000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"tax_collected","69f615b84b21070e1ca0f945","TPS 5% sur commission — 0.20$","tps_payable","","20","","20","ANA-TAXE","","","4410","2026-05-07T13:24:15.861Z","pi_3TURuIChRZW5v2uy12PUE2V5","0","CAD","69f2739b8a9489588db01d2c","credit","69fc9280702c3426297143d7","2026-05-07T13:24:16.467000","2026-05-07T13:24:16.467000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f615b84b21070e1ca0f945","Commission MR HT — 4.00$ (5.00%)","commission_revenue","","400","","400","ANA-COMMISSION","","","7110","2026-05-07T13:24:15.861Z","pi_3TURuIChRZW5v2uy12PUE2V5","0","CAD","69f2739b8a9489588db01d2c","credit","69fc928007816e40ecc56ee2","2026-05-07T13:24:16.240000","2026-05-07T13:24:16.240000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f615b84b21070e1ca0f945","Cachet talent — 76.00$ (85.68$ × 95.0%)","talent_payable","","7600","","7600","ANA-TALENT","","","4310","2026-05-07T13:24:15.861Z","pi_3TURuIChRZW5v2uy12PUE2V5","0","CAD","69f2739b8a9489588db01d2c","credit","69fc92805903ec72d1ecf745","2026-05-07T13:24:16.115000","2026-05-07T13:24:16.115000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"balance_received","69f615b84b21070e1ca0f945","Balance 80% — event ...a0f945 ""test 105"" — 85.68$ brut","stripe_balance","","8568","","0","ENC-BALANCE","","","5100","2026-05-07T13:24:15.861Z","pi_3TURuIChRZW5v2uy12PUE2V5","8568","CAD","69f2739b8a9489588db01d2c","debit","69fc927fd9364b3d05c30554","2026-05-07T13:24:15.960000","2026-05-07T13:24:15.960000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"tax_collected","69f615b84b21070e1ca0f945","TVQ 9.975% sur commission — 0.10$","tvq_payable","","10","","10","ANA-TAXE","","","4420","2026-05-07T13:23:26.768Z","pi_3TURtQChRZW5v2uy0zGe4vXH","0","CAD","69f2739b8a9489588db01d2c","credit","69fc924f6392858656a90906","2026-05-07T13:23:27.801000","2026-05-07T13:23:27.801000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"tax_collected","69f615b84b21070e1ca0f945","TPS 5% sur commission — 0.05$","tps_payable","","5","","5","ANA-TAXE","","","4410","2026-05-07T13:23:26.768Z","pi_3TURtQChRZW5v2uy0zGe4vXH","0","CAD","69f2739b8a9489588db01d2c","credit","69fc924f2a2562d644f7b1b7","2026-05-07T13:23:27.533000","2026-05-07T13:23:27.533000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f615b84b21070e1ca0f945","Commission MR HT — 1.00$ (5.00%)","commission_revenue","","100","","100","ANA-COMMISSION","","","7110","2026-05-07T13:23:26.768Z","pi_3TURtQChRZW5v2uy0zGe4vXH","0","CAD","69f2739b8a9489588db01d2c","credit","69fc924f7667fd8fc83c4038","2026-05-07T13:23:27.291000","2026-05-07T13:23:27.291000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f615b84b21070e1ca0f945","Cachet talent — 19.00$ (21.26$ × 95.0%)","talent_payable","","1900","","1900","ANA-TALENT","","","4310","2026-05-07T13:23:26.768Z","pi_3TURtQChRZW5v2uy0zGe4vXH","0","CAD","69f2739b8a9489588db01d2c","credit","69fc924f538fdb15e1d64b6f","2026-05-07T13:23:27.088000","2026-05-07T13:23:27.088000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_authorized","69f615b84b21070e1ca0f945","Dépôt 20% — event ...a0f945 ""test 105"" — 21.26$ brut","stripe_clearing","","2126","","0","ENC-DEPOT","","","5200","2026-05-07T13:23:26.768Z","pi_3TURtQChRZW5v2uy0zGe4vXH","2126","CAD","69f2739b8a9489588db01d2c","debit","69fc924e1436b78693ab33cd","2026-05-07T13:23:26.899000","2026-05-07T13:23:26.899000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"balance_refunded","69fb72f19a83df199bb7f9a1","Annulation >= J-7 — balance sortie de Stripe 853.49$ — event ...b7f9a1","stripe_balance","","85349","","85349","DEC-REMB","","","5100","2026-05-07T13:21:54.555Z","cancel_balance_69fb72f19a83df199bb7f9a1","0","CAD","","credit","69fc91f3d76c7dff01496b2f","2026-05-07T13:21:55.057000","2026-05-07T13:21:55.057000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"balance_refunded","69fb72f19a83df199bb7f9a1","Annulation >= J-7 — balance remboursée 853.49$ — event ...b7f9a1","talent_payable","","85349","","0","DEC-REMB","","","4310","2026-05-07T13:21:54.555Z","cancel_balance_69fb72f19a83df199bb7f9a1","85349","CAD","","debit","69fc91f2f1a0a5e24aa7a8d3","2026-05-07T13:21:54.809000","2026-05-07T13:21:54.809000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"balance_refunded","69fbe524f616000802723a69","Annulation >= J-7 — balance sortie de Stripe 7860.69$ — event ...723a69","stripe_balance","","786069","","786069","DEC-REMB","","","5100","2026-05-07T13:21:38.104Z","cancel_balance_69fbe524f616000802723a69","0","CAD","","credit","69fc91e34280cfcfbbf60366","2026-05-07T13:21:39.481000","2026-05-07T13:21:39.481000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"balance_refunded","69fbe524f616000802723a69","Annulation >= J-7 — balance remboursée 7860.69$ — event ...723a69","talent_payable","","786069","","0","DEC-REMB","","","4310","2026-05-07T13:21:38.104Z","cancel_balance_69fbe524f616000802723a69","786069","CAD","","debit","69fc91e23bf69c4b528e90f7","2026-05-07T13:21:38.825000","2026-05-07T13:21:38.825000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f6041b11fc961b649e5c6f","Frais Stripe dépôt — 0.58$ CAD [Cr stripe_balance]","stripe_balance","69fc910e9b1680a500f82c60","58","","58","DEC-FRAIS","","","5100","2026-05-07T13:18:06.697Z","pi_3TSeL4ChRZW5v2uy1LmJI6sJ","0","CAD","","credit","69fc910f4e464ef0613cec4d","2026-05-07T13:18:07.125000","2026-05-07T13:18:07.125000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f6041b11fc961b649e5c6f","Frais Stripe dépôt — 0.58$ CAD [Dr stripe_fees_expense]","stripe_fees_expense","69fc910f4e464ef0613cec4d","58","","0","DEC-FRAIS","","","6110","2026-05-07T13:18:06.697Z","pi_3TSeL4ChRZW5v2uy1LmJI6sJ","58","CAD","","debit","69fc910e9b1680a500f82c60","2026-05-07T13:18:06.881000","2026-05-07T13:18:07.328000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"escrow_released","69f6041b11fc961b649e5c6f","Escrow libéré — cachet talent — 7.52$ CAD [Cr stripe_balance]","stripe_balance","69fc910de72ed3cb2fe2e395","752","","752","INT-ESCROW","","","5100","2026-05-07T13:18:05.716Z","pi_3TSeL4ChRZW5v2uy1LmJI6sJ","0","CAD","","credit","69fc910e4f02ce43ee701b56","2026-05-07T13:18:06.208000","2026-05-07T13:18:06.208000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"escrow_released","69f6041b11fc961b649e5c6f","Escrow libéré — cachet talent — 7.52$ CAD [Dr talent_payable]","talent_payable","69fc910e4f02ce43ee701b56","752","","0","INT-ESCROW","","","4310","2026-05-07T13:18:05.716Z","pi_3TSeL4ChRZW5v2uy1LmJI6sJ","752","CAD","","debit","69fc910de72ed3cb2fe2e395","2026-05-07T13:18:05.923000","2026-05-07T13:18:06.433000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_captured","69f6041b11fc961b649e5c6f","Dépôt capturé — event 69f6041b11fc961b649e5c6f — 7.52$ CAD [Cr stripe_clearing]","stripe_clearing","69fc910c3459315ff0662b11","752","","752","INT-CAPTURE","","","5200","2026-05-07T13:18:04.689Z","pi_3TSeL4ChRZW5v2uy1LmJI6sJ","0","CAD","","credit","69fc910d278058cc595d4e74","2026-05-07T13:18:05.286000","2026-05-07T13:18:05.286000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_captured","69f6041b11fc961b649e5c6f","Dépôt capturé — event 69f6041b11fc961b649e5c6f — 7.52$ CAD [Dr stripe_balance]","stripe_balance","69fc910d278058cc595d4e74","752","","0","INT-CAPTURE","","","5100","2026-05-07T13:18:04.689Z","pi_3TSeL4ChRZW5v2uy1LmJI6sJ","752","CAD","","debit","69fc910c3459315ff0662b11","2026-05-07T13:18:04.913000","2026-05-07T13:18:05.528000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f6041b11fc961b649e5c6f","Frais Stripe prélevés par Stripe — 1.67$","stripe_balance","69fc90fbefb139219468aa7e","167","","167","DEC-FRAIS","","","5100","2026-05-07T13:17:46.550Z","pi_3TURo1ChRZW5v2uy1PdS3KMo","0","CAD","69f218c618cc26dee7ae01ce","credit","69fc90fcd8839d113bc0d04d","2026-05-07T13:17:48.132000","2026-05-07T13:17:48.563000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69f6041b11fc961b649e5c6f","Frais Stripe — 1.67$","stripe_fees_expense","69fc90fcd8839d113bc0d04d","167","","0","DEC-FRAIS","","","6110","2026-05-07T13:17:46.550Z","pi_3TURo1ChRZW5v2uy1PdS3KMo","167","CAD","69f218c618cc26dee7ae01ce","debit","69fc90fbefb139219468aa7e","2026-05-07T13:17:47.886000","2026-05-07T13:17:48.320000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"tax_collected","69f6041b11fc961b649e5c6f","TVQ 9.975% sur commission — 0.32$","tvq_payable","","32","","32","ANA-TAXE","","","4420","2026-05-07T13:17:46.550Z","pi_3TURo1ChRZW5v2uy1PdS3KMo","0","CAD","69f218c618cc26dee7ae01ce","credit","69fc90fbc8a77187f44dd7d8","2026-05-07T13:17:47.630000","2026-05-07T13:17:47.630000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"tax_collected","69f6041b11fc961b649e5c6f","TPS 5% sur commission — 0.16$","tps_payable","","16","","16","ANA-TAXE","","","4410","2026-05-07T13:17:46.550Z","pi_3TURo1ChRZW5v2uy1PdS3KMo","0","CAD","69f218c618cc26dee7ae01ce","credit","69fc90fbdc58208de06bd793","2026-05-07T13:17:47.395000","2026-05-07T13:17:47.395000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69f6041b11fc961b649e5c6f","Commission MR HT — 3.19$ (11.40%)","commission_revenue","","319","","319","ANA-COMMISSION","","","7110","2026-05-07T13:17:46.550Z","pi_3TURo1ChRZW5v2uy1PdS3KMo","0","CAD","69f218c618cc26dee7ae01ce","credit","69fc90fb3893a6358152076b","2026-05-07T13:17:47.160000","2026-05-07T13:17:47.160000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69f6041b11fc961b649e5c6f","Cachet talent — 24.81$ (36.97$ × 88.6%)","talent_payable","","2481","","2481","ANA-TALENT","","","4310","2026-05-07T13:17:46.550Z","pi_3TURo1ChRZW5v2uy1PdS3KMo","0","CAD","69f218c618cc26dee7ae01ce","credit","69fc90fa36c56214ff7f7b99","2026-05-07T13:17:46.925000","2026-05-07T13:17:46.925000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"balance_received","69f6041b11fc961b649e5c6f","Balance 80% — event ...9e5c6f ""test 104"" — 36.97$ brut","stripe_balance","","3697","","0","ENC-BALANCE","","","5100","2026-05-07T13:17:46.550Z","pi_3TURo1ChRZW5v2uy1PdS3KMo","3697","CAD","69f218c618cc26dee7ae01ce","debit","69fc90faffa7a8752262c71d","2026-05-07T13:17:46.668000","2026-05-07T13:17:46.669000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fa7fbc3685a1e3ae93f54f","Virement talent sorti — test 100$ - taxes ? — 45.50$","stripe_balance","69fc8cdb77b6850b90cfab74","4550","69fc8bc0c950f74aefb5a770","4550","DEC-PAYOUT","","","5100","2026-05-07T13:00:10.976Z","tr_1TURXBChRZW5v2uy4kDw9Ieg","0","CAD","","credit","69fc8cdb90067e7de1053a91","2026-05-07T13:00:11.328000","2026-05-07T13:02:18.458000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fa7fbc3685a1e3ae93f54f","Virement talent — test 100$ - taxes ? — 45.50$ → Connect 4eCX15Bv","talent_payable","69fc8cdb90067e7de1053a91","4550","69fc8bc0c950f74aefb5a770","0","DEC-PAYOUT","","","4310","2026-05-07T13:00:10.976Z","tr_1TURXBChRZW5v2uy4kDw9Ieg","4550","CAD","","debit","69fc8cdb77b6850b90cfab74","2026-05-07T13:00:11.113000","2026-05-07T13:02:07.615000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fb3e06e5ec52f1e0c5d166","Virement talent sorti — test classic taxe 2 — 182.00$","stripe_balance","69fc8cd72e2dd9a04fd9dab4","18200","69fc8bb7de74766bccdae389","18200","DEC-PAYOUT","","","5100","2026-05-07T13:00:07.773Z","tr_1TURX8ChRZW5v2uyqgY6rPsM","0","CAD","","credit","69fc8cd869e323e4fb9757c1","2026-05-07T13:00:08.151000","2026-05-07T13:01:56.854000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fb3e06e5ec52f1e0c5d166","Virement talent — test classic taxe 2 — 182.00$ → Connect 4eCX15Bv","talent_payable","69fc8cd869e323e4fb9757c1","18200","69fc8bb7de74766bccdae389","0","DEC-PAYOUT","","","4310","2026-05-07T13:00:07.773Z","tr_1TURX8ChRZW5v2uyqgY6rPsM","18200","CAD","","debit","69fc8cd72e2dd9a04fd9dab4","2026-05-07T13:00:07.954000","2026-05-07T13:01:48.674000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fb5b9b770af414e259d734","Virement talent sorti — Test TTC 04 — 182.00$","stripe_balance","69fc8cd40fb468a53c06d99e","18200","69fc8b9fa79ae26b8427152b","18200","DEC-PAYOUT","","","5100","2026-05-07T13:00:04.109Z","tr_1TURX4ChRZW5v2uyOW2lTgGe","0","CAD","","credit","69fc8cd4769393d78e93fd55","2026-05-07T13:00:04.438000","2026-05-07T13:01:24.781000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fb5b9b770af414e259d734","Virement talent — Test TTC 04 — 182.00$ → Connect 4eCX15Bv","talent_payable","69fc8cd4769393d78e93fd55","18200","69fc8b9fa79ae26b8427152b","0","DEC-PAYOUT","","","4310","2026-05-07T13:00:04.109Z","tr_1TURX4ChRZW5v2uyOW2lTgGe","18200","CAD","","debit","69fc8cd40fb468a53c06d99e","2026-05-07T13:00:04.246000","2026-05-07T13:01:14.820000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f62ccbbfe7cfd19437a1f6","Virement talent sorti — test 110 — 132.90$","stripe_balance","69fc8371d3e57471db85dcfc","13290","69f68cad24364597680c93cc","13290","DEC-PAYOUT","","","5100","2026-05-07T12:20:01.457Z","tr_1TUQuKChRZW5v2uypBniDocg","0","CAD","","credit","69fc83713f1de06fdaa07446","2026-05-07T12:20:01.734000","2026-05-07T12:44:26.045000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f62ccbbfe7cfd19437a1f6","Virement talent — test 110 — 132.90$ → Connect 4eCX15Bv","talent_payable","69fc83713f1de06fdaa07446","13290","69f68cad24364597680c93cc","0","DEC-PAYOUT","","","4310","2026-05-07T12:20:01.457Z","tr_1TUQuKChRZW5v2uypBniDocg","13290","CAD","","debit","69fc8371d3e57471db85dcfc","2026-05-07T12:20:01.584000","2026-05-07T12:43:32.189000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f634af3f0bc18f639bd7bf","Virement talent sorti — test 111 — 88.60$","stripe_balance","69fc836e764a5348b60ab923","8860","69f68c9c406bf4577712a6d5","8860","DEC-PAYOUT","","","5100","2026-05-07T12:19:58.650Z","tr_1TUQuHChRZW5v2uyMpIgeAMq","0","CAD","","credit","69fc836e51d6912679ea289e","2026-05-07T12:19:58.954000","2026-05-07T12:44:17.821000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f634af3f0bc18f639bd7bf","Virement talent — test 111 — 88.60$ → Connect 4eCX15Bv","talent_payable","69fc836e51d6912679ea289e","8860","69f68c9c406bf4577712a6d5","0","DEC-PAYOUT","","","4310","2026-05-07T12:19:58.650Z","tr_1TUQuHChRZW5v2uyMpIgeAMq","8860","CAD","","debit","69fc836e764a5348b60ab923","2026-05-07T12:19:58.793000","2026-05-07T12:43:23.872000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f628a58b137f63df8a0790","Virement talent sorti — test 108 — 88.60$","stripe_balance","69fc836bcfbf8f53b281c5e8","8860","69f68cbd2f1dd8039d0e17a5","8860","DEC-PAYOUT","","","5100","2026-05-07T12:19:55.834Z","tr_1TUQuEChRZW5v2uyrbggFoMI","0","CAD","","credit","69fc836c932893e056ff869e","2026-05-07T12:19:56.137000","2026-05-07T12:44:08.700000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f628a58b137f63df8a0790","Virement talent — test 108 — 88.60$ → Connect 4eCX15Bv","talent_payable","69fc836c932893e056ff869e","8860","69f68cbd2f1dd8039d0e17a5","0","DEC-PAYOUT","","","4310","2026-05-07T12:19:55.834Z","tr_1TUQuEChRZW5v2uyrbggFoMI","8860","CAD","","debit","69fc836bcfbf8f53b281c5e8","2026-05-07T12:19:55.961000","2026-05-07T12:43:15.989000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fb70c13139d8a6f69ba690","Virement talent sorti — test Confirmstripepayment v33 — 99.81$","stripe_balance","69fc836896a4cc2fe942d646","9981","69fbd2efe749076ac1a1feec","9981","DEC-PAYOUT","","","5100","2026-05-07T12:19:52.842Z","tr_1TUQuBChRZW5v2uyGB5HRvdE","0","CAD","","credit","69fc8369bbe4572d6f4e621a","2026-05-07T12:19:53.180000","2026-05-07T12:43:58.999000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fb70c13139d8a6f69ba690","Virement talent — test Confirmstripepayment v33 — 99.81$ → Connect 4eCX15Bv","talent_payable","69fc8369bbe4572d6f4e621a","9981","69fbd2efe749076ac1a1feec","0","DEC-PAYOUT","","","4310","2026-05-07T12:19:52.842Z","tr_1TUQuBChRZW5v2uyGB5HRvdE","9981","CAD","","debit","69fc836896a4cc2fe942d646","2026-05-07T12:19:52.956000","2026-05-07T12:43:08.499000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fb6c8563e27c92387e4124","Virement talent sorti — TEST confirmStripePayment V32 — 199.30$","stripe_balance","69fc8366c20e5334108019a7","19930","69fbd3295147705af7565290","19930","DEC-PAYOUT","","","5100","2026-05-07T12:19:50.136Z","tr_1TUQu8ChRZW5v2uyYa33AHxL","0","CAD","","credit","69fc8366aef56db67f0ba871","2026-05-07T12:19:50.512000","2026-05-07T12:43:50.241000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69fb6c8563e27c92387e4124","Virement talent — TEST confirmStripePayment V32 — 199.30$ → Connect 4eCX15Bv","talent_payable","69fc8366aef56db67f0ba871","19930","69fbd3295147705af7565290","0","DEC-PAYOUT","","","4310","2026-05-07T12:19:50.136Z","tr_1TUQu8ChRZW5v2uyYa33AHxL","19930","CAD","","debit","69fc8366c20e5334108019a7","2026-05-07T12:19:50.285000","2026-05-07T12:42:50.132000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
